0,0,5,5,30
1,0,5,5,30
2,0,5,5,30
3,0,5,5,30
4,0,5,5,30
5,0,5,5,30
6,0,5,5,30
7,0,5,5,30
8,0,5,5,30
9,0,5,5,30
10,0,5,5,30
11,0,5,5,30
12,0,5,5,30
13,0,5,5,30
14,0,5,5,30
15,0,5,5,30
16,0,5,5,30
17,0,5,5,30
18,0,5,5,30
19,0,5,5,30
20,0,5,5,30
21,0,5,5,30
22,0,5,5,30
23,0,5,5,30
24,0,5,5,30
25,0,5,5,30
26,0,5,5,30
27,0,5,5,30
28,0,5,5,30
29,0,5,5,30
30,0,5,5,30
31,0,5,5,30
32,0,5,5,30
33,0,5,5,30
34,0,5,5,30
35,0,5,5,30
36,0,5,5,30
37,0,5,5,30
38,0,5,5,30
39,0,5,5,30
40,0,5,5,30
41,0,5,5,30
42,0,5,5,30
43,0,5,5,30
44,0,5,5,30
45,0,5,5,30
46,0,5,5,30
47,0,5,5,30
48,0,5,5,30
49,0,5,5,30
50,0,5,5,30
51,0,5,5,30
52,0,5,5,30
53,0,5,5,30
54,0,5,5,30
55,0,5,5,30
56,0,5,5,30
57,0,5,5,30
58,0,5,5,30
59,0,5,5,30
60,0,5,5,30
61,0,5,5,30
62,0,5,5,30
63,0,5,5,30
0,1,6,5,31
1,1,6,5,31
2,1,6,5,31
3,1,6,5,31
4,1,6,5,31
5,1,6,5,31
6,1,6,5,31
7,1,6,5,31
8,1,6,5,31
9,1,6,5,31
10,1,6,5,31
11,1,6,5,31
12,1,6,5,31
13,1,6,5,31
14,1,6,5,31
15,1,6,5,31
16,1,6,5,31
17,1,6,5,31
18,1,255,255,220
19,1,6,5,31
20,1,6,5,31
21,1,6,5,31
22,1,6,5,31
23,1,6,5,31
24,1,6,5,31
25,1,6,5,31
26,1,6,5,31
27,1,6,5,31
28,1,6,5,31
29,1,6,5,31
30,1,6,5,31
31,1,6,5,31
32,1,6,5,31
33,1,6,5,31
34,1,6,5,31
35,1,6,5,31
36,1,6,5,31
37,1,6,5,31
38,1,6,5,31
39,1,6,5,31
40,1,6,5,31
41,1,6,5,31
42,1,6,5,31
43,1,6,5,31
44,1,6,5,31
45,1,6,5,31
46,1,6,5,31
47,1,6,5,31
48,1,6,5,31
49,1,6,5,31
50,1,6,5,31
51,1,6,5,31
52,1,6,5,31
53,1,6,5,31
54,1,6,5,31
55,1,6,5,31
56,1,6,5,31
57,1,6,5,31
58,1,6,5,31
59,1,6,5,31
60,1,6,5,31
61,1,6,5,31
62,1,6,5,31
63,1,6,5,31
0,2,6,5,32
1,2,6,5,32
