0,0,255,80,20
1,0,255,80,20
2,0,255,80,20
3,0,255,80,20
4,0,255,80,20
5,0,255,80,20
6,0,255,80,20
7,0,255,80,20
8,0,255,80,20
9,0,255,80,20
10,0,255,80,20
11,0,255,80,20
12,0,255,80,20
13,0,255,80,20
14,0,255,80,20
15,0,255,80,20
16,0,255,80,20
17,0,255,80,20
18,0,255,80,20
19,0,255,80,20
20,0,255,80,20
21,0,255,80,20
22,0,255,80,20
23,0,255,80,20
24,0,255,80,20
25,0,255,80,20
26,0,255,80,20
27,0,255,80,20
28,0,255,80,20
29,0,255,80,20
30,0,255,80,20
31,0,255,80,20
32,0,255,80,20
33,0,255,80,20
34,0,255,80,20
35,0,255,80,20
36,0,255,80,20
37,0,255,80,20
38,0,255,80,20
39,0,255,80,20
40,0,255,80,20
41,0,255,80,20
42,0,255,80,20
43,0,255,80,20
44,0,255,80,20
45,0,255,80,20
46,0,255,80,20
47,0,255,80,20
48,0,255,80,20
49,0,255,80,20
50,0,255,80,20
51,0,255,80,20
52,0,255,80,20
53,0,255,80,20
54,0,255,80,20
55,0,255,80,20
56,0,255,80,20
57,0,255,80,20
58,0,255,80,20
59,0,255,80,20
60,0,255,80,20
61,0,255,80,20
62,0,255,80,20
63,0,255,80,20
0,1,255,87,22
1,1,255,87,22
2,1,255,87,22
3,1,255,87,22
4,1,255,87,22
5,1,255,87,22
6,1,255,87,22
7,1,255,87,22
8,1,255,87,22
9,1,255,87,22
10,1,255,87,22
11,1,255,87,22
12,1,255,87,22
13,1,255,87,22
14,1,255,87,22
15,1,255,87,22
16,1,255,87,22
17,1,255,87,22
18,1,255,87,22
19,1,255,87,22
20,1,255,87,22
21,1,255,87,22
22,1,255,87,22
23,1,255,87,22
24,1,255,87,22
25,1,255,87,22
26,1,255,87,22
27,1,255,87,22
28,1,255,87,22
29,1,255,87,22
30,1,255,87,22
31,1,255,87,22
32,1,255,87,22
33,1,255,87,22
34,1,255,87,22
35,1,255,87,22
36,1,255,87,22
37,1,255,87,22
38,1,255,87,22
39,1,255,87,22
40,1,255,87,22
41,1,255,87,22
42,1,255,87,22
43,1,255,87,22
44,1,255,87,22
45,1,255,87,22
46,1,255,87,22
47,1,255,87,22
48,1,255,87,22
49,1,255,87,22
50,1,255,87,22
51,1,255,87,22
52,1,255,87,22
53,1,255,87,22
54,1,255,87,22
55,1,255,87,22
56,1,255,87,22
57,1,255,87,22
58,1,255,87,22
59,1,255,87,22
60,1,255,87,22
61,1,255,87,22
62,1,255,87,22
63,1,255,87,22
0,2,255,95,24
1,2,255,95,24
2,2,255,95,24
3,2,255,95,24
4,2,255,95,24
5,2,255,95,24
6,2,255,95,24
7,2,255,95,24
8,2,255,95,24
9,2,255,95,24
10,2,255,95,24
11,2,255,95,24
12,2,255,95,24
13,2,255,95,24
14,2,255,95,24
15,2,255,95,24
16,2,255,95,24
17,2,255,95,24
18,2,255,95,24
19,2,255,95,24
20,2,255,95,24
21,2,255,95,24
22,2,255,95,24
23,2,255,95,24
24,2,255,95,24
25,2,255,95,24
26,2,255,95,24
27,2,255,95,24
28,2,255,95,24
29,2,255,95,24
30,2,255,95,24
31,2,255,95,24
32,2,255,95,24
33,2,255,95,24
34,2,255,95,24
35,2,255,95,24
36,2,255,95,24
37,2,255,95,24
38,2,255,95,24
39,2,255,95,24
40,2,255,95,24
41,2,255,95,24
42,2,255,95,24
43,2,255,95,24
44,2,255,95,24
45,2,255,95,24
46,2,255,95,24
47,2,255,95,24
48,2,255,95,24
49,2,255,95,24
50,2,255,95,24
51,2,255,95,24
52,2,255,95,24
53,2,255,95,24
54,2,255,95,24
55,2,255,95,24
56,2,255,95,24
57,2,255,95,24
58,2,255,95,24
59,2,255,95,24
60,2,255,95,24
61,2,255,95,24
62,2,255,95,24
63,2,255,95,24
0,3,255,102,26
1,3,255,102,26
2,3,255,102,26
3,3,255,102,26
4,3,255,102,26
5,3,255,102,26
6,3,255,102,26
7,3,255,102,26
8,3,255,102,26
9,3,255,102,26
10,3,255,102,26
11,3,255,102,26
