0,0,80,180,255
1,0,80,180,255
2,0,80,180,255
3,0,80,180,255
4,0,80,180,255
5,0,80,180,255
6,0,80,180,255
7,0,80,180,255
8,0,80,180,255
9,0,80,180,255
10,0,80,180,255
11,0,80,180,255
12,0,80,180,255
13,0,80,180,255
14,0,80,180,255
15,0,80,180,255
16,0,80,180,255
17,0,80,180,255
18,0,80,180,255
19,0,80,180,255
20,0,80,180,255
21,0,80,180,255
22,0,80,180,255
23,0,80,180,255
24,0,80,180,255
25,0,80,180,255
26,0,80,180,255
27,0,80,180,255
28,0,80,180,255
29,0,80,180,255
30,0,80,180,255
31,0,80,180,255
32,0,80,180,255
33,0,80,180,255
34,0,80,180,255
35,0,80,180,255
36,0,80,180,255
37,0,80,180,255
38,0,80,180,255
39,0,80,180,255
40,0,80,180,255
41,0,80,180,255
42,0,80,180,255
43,0,80,180,255
44,0,80,180,255
45,0,80,180,255
46,0,80,180,255
47,0,80,180,255
48,0,80,180,255
49,0,80,180,255
50,0,80,180,255
51,0,93,185,247
52,0,93,185,247
53,0,80,180,255
54,0,80,180,255
55,0,80,180,255
56,0,80,180,255
57,0,80,180,255
58,0,80,180,255
59,0,80,180,255
60,0,80,180,255
61,0,80,180,255
62,0,80,180,255
63,0,80,180,255
0,1,84,182,255
1,1,84,182,255
2,1,84,182,255
3,1,84,182,255
4,1,84,182,255
5,1,84,182,255
6,1,84,182,255
7,1,84,182,255
8,1,84,182,255
9,1,84,182,255
10,1,84,182,255
11,1,84,182,255
12,1,84,182,255
13,1,84,182,255
14,1,84,182,255
15,1,84,182,255
16,1,84,182,255
17,1,84,182,255
18,1,84,182,255
19,1,84,182,255
20,1,84,182,255
21,1,84,182,255
22,1,84,182,255
23,1,84,182,255
24,1,84,182,255
25,1,84,182,255
26,1,84,182,255
27,1,84,182,255
28,1,84,182,255
29,1,84,182,255
30,1,84,182,255
31,1,84,182,255
32,1,84,182,255
33,1,84,182,255
34,1,84,182,255
35,1,84,182,255
36,1,84,182,255
37,1,84,182,255
38,1,84,182,255
39,1,84,182,255
40,1,84,182,255
41,1,84,182,255
42,1,84,182,255
43,1,84,182,255
44,1,84,182,255
45,1,84,182,255
46,1,102,190,245
47,1,84,182,255
48,1,84,182,255
49,1,84,182,255
50,1,84,182,255
51,1,97,187,247
52,1,97,187,247
53,1,84,182,255
54,1,84,182,255
55,1,84,182,255
56,1,84,182,255
57,1,102,190,245
58,1,84,182,255
59,1,84,182,255
60,1,84,182,255
61,1,84,182,255
62,1,84,182,255
63,1,84,182,255
0,2,89,184,255
1,2,89,184,255
2,2,89,184,255
3,2,89,184,255
4,2,89,184,255
5,2,89,184,255
6,2,89,184,255
7,2,89,184,255
8,2,89,184,255
9,2,89,184,255
10,2,89,184,255
11,2,89,184,255
12,2,89,184,255
13,2,89,184,255
14,2,89,184,255
15,2,89,184,255
16,2,89,184,255
17,2,89,184,255
18,2,89,184,255
19,2,89,184,255
20,2,89,184,255
21,2,89,184,255
22,2,89,184,255
23,2,89,184,255
24,2,89,184,255
25,2,89,184,255
26,2,89,184,255
27,2,89,184,255
28,2,89,184,255
29,2,89,184,255
30,2,89,184,255
31,2,89,184,255
32,2,89,184,255
33,2,89,184,255
34,2,89,184,255
35,2,89,184,255
36,2,89,184,255
37,2,89,184,255
38,2,89,184,255
39,2,89,184,255
40,2,89,184,255
41,2,89,184,255
42,2,89,184,255
43,2,89,184,255
44,2,89,184,255
45,2,89,184,255
46,2,89,184,255
47,2,115,195,239
48,2,89,184,255
49,2,89,184,255
50,2,89,184,255
51,2,102,189,247
52,2,255,255,130
53,2,89,184,255
54,2,89,184,255
55,2,89,184,255
56,2,114,195,239
57,2,89,184,255
58,2,89,184,255
59,2,89,184,255
60,2,89,184,255
61,2,89,184,255
62,2,89,184,255
63,2,89,184,255
0,3,93,187,255
1,3,93,187,255
2,3,93,187,255
3,3,93,187,255
4,3,93,187,255
5,3,93,187,255
6,3,93,187,255
7,3,93,187,255
8,3,93,187,255
9,3,93,187,255
10,3,93,187,255
11,3,93,187,255
12,3,93,187,255
13,3,93,187,255
14,3,93,187,255
15,3,93,187,255
16,3,93,187,255
17,3,93,187,255
18,3,93,187,255
19,3,93,187,255
20,3,93,187,255
21,3,93,187,255
22,3,93,187,255
23,3,93,187,255
24,3,93,187,255
25,3,93,187,255
26,3,93,187,255
27,3,93,187,255
28,3,93,187,255
29,3,93,187,255
30,3,93,187,255
31,3,93,187,255
32,3,93,187,255
33,3,93,187,255
34,3,239,248,255
35,3,93,187,255
36,3,93,187,255
37,3,93,187,255
38,3,93,187,255
39,3,93,187,255
40,3,93,187,255
41,3,93,187,255
42,3,93,187,255
43,3,93,187,255
44,3,93,187,255
45,3,93,187,255
46,3,93,187,255
47,3,93,187,255
48,3,118,197,239
49,3,255,255,128
50,3,255,255,128
51,3,255,255,130
52,3,255,255,130
53,3,255,255,128
54,3,255,255,128
55,3,255,255,132
56,3,93,187,255
57,3,93,187,255
58,3,93,187,255
59,3,93,187,255
60,3,93,187,255
61,3,93,187,255
62,3,93,187,255
63,3,93,187,255
0,4,97,189,255
1,4,97,189,255
2,4,97,189,255
3,4,97,189,255
4,4,97,189,255
5,4,97,189,255
6,4,97,189,255
7,4,97,189,255
8,4,97,189,255
9,4,97,189,255
10,4,97,189,255
11,4,97,189,255
12,4,97,189,255
13,4,97,189,255
14,4,97,189,255
15,4,97,189,255
16,4,97,189,255
17,4,97,189,255
18,4,97,189,255
19,4,97,189,255
20,4,97,189,255
21,4,97,189,255
22,4,97,189,255
23,4,97,189,255
24,4,97,189,255
25,4,97,189,255
26,4,97,189,255
27,4,97,189,255
28,4,97,189,255
29,4,97,189,255
30,4,239,249,255
31,4,239,249,255
32,4,239,249,255
33,4,239,249,255
34,4,239,249,255
35,4,239,249,255
36,4,239,249,255
37,4,239,249,255
38,4,239,249,255
39,4,97,189,255
40,4,97,189,255
41,4,97,189,255
42,4,97,189,255
43,4,97,189,255
44,4,97,189,255
45,4,97,189,255
46,4,97,189,255
47,4,97,189,255
48,4,255,255,128
49,4,255,255,132
50,4,255,255,128
51,4,255,255,130
52,4,255,255,130
53,4,255,255,128
54,4,255,255,131
55,4,255,255,128
56,4,255,255,128
57,4,97,189,255
58,4,97,189,255
59,4,97,189,255
60,4,97,189,255
61,4,97,189,255
62,4,97,189,255
63,4,97,189,255
0,5,102,191,255
1,5,102,191,255
2,5,102,191,255
3,5,102,191,255
4,5,102,191,255
5,5,102,191,255
6,5,102,191,255
7,5,102,191,255
8,5,102,191,255
9,5,102,191,255
10,5,102,191,255
11,5,102,191,255
12,5,102,191,255
13,5,102,191,255
14,5,102,191,255
15,5,102,191,255
16,5,240,249,255
17,5,102,191,255
18,5,102,191,255
19,5,102,191,255
20,5,102,191,255
21,5,102,191,255
22,5,102,191,255
23,5,102,191,255
24,5,102,191,255
25,5,102,191,255
26,5,102,191,255
27,5,102,191,255
28,5,102,191,255
29,5,240,249,255
30,5,240,249,255
31,5,225,237,249
32,5,225,237,249
33,5,240,249,255
34,5,240,249,255
35,5,240,249,255
36,5,240,249,255
37,5,240,249,255
38,5,240,249,255
39,5,240,249,255
40,5,102,191,255
41,5,102,191,255
42,5,102,191,255
43,5,102,191,255
44,5,102,191,255
45,5,102,191,255
46,5,102,191,255
47,5,102,191,255
48,5,255,255,128
49,5,255,255,128
50,5,255,255,132
51,5,255,255,130
52,5,255,255,130
53,5,255,255,131
54,5,255,255,128
55,5,255,255,128
56,5,255,255,128
57,5,102,191,255
58,5,102,191,255
59,5,102,191,255
60,5,102,191,255
61,5,102,191,255
62,5,102,191,255
63,5,102,191,255
0,6,106,193,255
1,6,106,193,255
2,6,106,193,255
3,6,106,193,255
4,6,106,193,255
5,6,106,193,255
6,6,106,193,255
7,6,106,193,255
8,6,106,193,255
9,6,106,193,255
10,6,106,193,255
11,6,240,249,255
12,6,240,249,255
13,6,240,249,255
14,6,240,249,255
15,6,240,249,255
16,6,240,249,255
17,6,240,249,255
18,6,240,249,255
19,6,240,249,255
20,6,240,249,255
21,6,240,249,255
22,6,106,193,255
23,6,106,193,255
24,6,106,193,255
25,6,106,193,255
26,6,106,193,255
27,6,106,193,255
28,6,106,193,255
29,6,240,249,255
30,6,195,213,236
31,6,195,213,236
32,6,195,213,236
33,6,195,213,236
34,6,240,249,255
35,6,240,249,255
36,6,240,249,255
37,6,240,249,255
38,6,240,249,255
39,6,240,249,255
40,6,106,193,255
41,6,106,193,255
42,6,106,193,255
43,6,106,193,255
44,6,117,197,247
45,6,117,197,247
46,6,117,197,247
47,6,117,197,247
48,6,255,255,130
49,6,255,255,130
50,6,255,255,130
51,6,255,255,134
52,6,255,255,134
53,6,255,255,130
54,6,255,255,130
55,6,255,255,130
56,6,255,255,130
57,6,117,197,247
58,6,117,197,247
59,6,117,197,247
60,6,106,193,255
61,6,106,193,255
62,6,106,193,255
63,6,106,193,255
0,7,110,195,255
1,7,110,195,255
2,7,110,195,255
3,7,110,195,255
4,7,110,195,255
5,7,110,195,255
6,7,110,195,255
7,7,110,195,255
8,7,110,195,255
9,7,241,249,255
10,7,241,249,255
11,7,241,249,255
12,7,241,249,255
13,7,241,249,255
14,7,241,249,255
15,7,241,249,255
16,7,241,249,255
17,7,241,249,255
18,7,241,249,255
19,7,241,249,255
20,7,241,249,255
21,7,241,249,255
22,7,241,249,255
23,7,241,249,255
24,7,110,195,255
25,7,110,195,255
26,7,110,195,255
27,7,110,195,255
28,7,110,195,255
29,7,110,195,255
30,7,225,236,248
31,7,241,249,255
32,7,241,249,255
33,7,225,236,248
34,7,241,249,255
35,7,241,249,255
36,7,241,249,255
37,7,241,249,255
38,7,241,249,255
39,7,110,195,255
40,7,110,195,255
41,7,110,195,255
42,7,110,195,255
43,7,110,195,255
44,7,121,199,247
45,7,121,199,247
46,7,121,199,247
47,7,255,255,243
48,7,255,255,130
49,7,255,255,130
50,7,255,255,130
51,7,255,255,134
52,7,255,255,134
53,7,255,255,130
54,7,255,255,130
55,7,255,255,130
56,7,255,255,130
57,7,255,255,130
58,7,121,199,247
59,7,121,199,247
60,7,110,195,255
61,7,110,195,255
62,7,110,195,255
63,7,110,195,255
0,8,115,197,255
1,8,115,197,255
2,8,115,197,255
3,8,115,197,255
4,8,115,197,255
5,8,115,197,255
6,8,115,197,255
7,8,115,197,255
8,8,241,250,255
9,8,241,250,255
10,8,241,250,255
11,8,241,250,255
12,8,241,250,255
13,8,241,250,255
14,8,241,250,255
15,8,241,250,255
16,8,241,250,255
17,8,241,250,255
18,8,241,250,255
19,8,241,250,255
20,8,241,250,255
21,8,226,238,249
22,8,226,238,249
23,8,241,250,255
24,8,115,197,255
25,8,115,197,255
26,8,115,197,255
27,8,115,197,255
28,8,115,197,255
29,8,115,197,255
30,8,115,197,255
31,8,115,197,255
32,8,115,197,255
33,8,115,197,255
34,8,115,197,255
35,8,115,197,255
36,8,115,197,255
37,8,115,197,255
38,8,115,197,255
39,8,115,197,255
40,8,115,197,255
41,8,115,197,255
42,8,241,250,255
43,8,241,250,255
44,8,241,250,255
45,8,241,250,255
46,8,241,250,255
47,8,241,250,255
48,8,255,255,243
49,8,255,255,243
50,8,255,255,243
51,8,255,255,243
52,8,255,255,243
53,8,255,255,132
54,8,255,255,128
55,8,255,255,128
56,8,255,255,128
57,8,115,197,255
58,8,115,197,255
59,8,115,197,255
60,8,115,197,255
61,8,115,197,255
62,8,115,197,255
63,8,115,197,255
0,9,119,200,255
1,9,119,200,255
2,9,119,200,255
3,9,119,200,255
4,9,119,200,255
5,9,119,200,255
6,9,119,200,255
7,9,119,200,255
8,9,119,200,255
9,9,242,250,255
10,9,242,250,255
11,9,242,250,255
12,9,242,250,255
13,9,242,250,255
14,9,242,250,255
15,9,242,250,255
